ICol,Dx,Dy,Dz
2168, 4.03312273493e-06, -2.06134836912e-05, -6.25731018179e-07
2169, -1.19445218564e-06, -2.0698496217e-05, 2.26979901023e-06
2170, 1.30363075354e-06, -2.02903908597e-05, -4.6885082607e-07
2171, -3.73398392617e-06, -1.74579656119e-05, -2.31736179348e-06
2172, 2.69546707761e-06, -2.04177589749e-05, 2.67784583367e-06
2173, 6.29918343775e-07, -2.07729392324e-05, -7.28845771345e-07
2174, 1.2487076088e-06, -1.72743137117e-05, -2.2959908512e-06
2175, 4.61919686032e-06, -1.76947115362e-05, -1.47690604703e-06
2176, 1.98559623811e-07, -1.99164021668e-05, -1.36015695562e-06
2177, 9.83109320348e-07, -2.16495518157e-05, 1.17014924705e-06
2178, 2.7342548759e-07, -1.85802974971e-05, 6.24357676252e-07
2179, 2.53294828215e-06, -1.86200501964e-05, -1.82163468913e-06
2180, 2.77002163985e-06, -2.01120674151e-05, -1.33682291778e-06
2181, 3.24633537149e-06, -1.97484882239e-05, -1.21781065662e-06
2182, 1.15575155922e-06, -2.15227490507e-05, -6.18656918124e-07
2183, 1.67043884519e-06, -2.00117264242e-05, -2.19637339332e-06
2184, -1.34743084807e-07, -1.67569732592e-05, -1.08504231441e-07
2185, 2.22629943074e-06, -1.75216554811e-05, -4.89440225193e-06
2186, 1.6209972779e-06, -1.80185179691e-05, -2.08253333963e-06
2187, 4.80813749843e-06, -2.19069271847e-05, -1.93043940695e-06
2188, 3.48301336888e-06, -1.87037862729e-05, -2.71142111087e-06
2189, -2.65937772795e-07, -1.89848550542e-05, 5.79570119535e-07
2190, 4.12217748382e-06, -1.85924071747e-05, -9.92910992372e-07
2191, 4.08027836556e-06, -1.89857792082e-05, 1.48325593255e-07
2192, -3.2939017815e-06, -1.68121232114e-05, -1.18997093681e-06
2193, 6.6184520434e-07, -1.95052705128e-05, 4.19856783138e-07
2194, -1.07034350571e-06, -1.84616582082e-05, -2.02692548572e-06
2195, 4.5763982837e-07, -1.54306331876e-05, -2.20064978205e-06
2196, 7.66239612992e-07, -1.94600270655e-05, -1.26972096154e-06
2197, 1.02736135503e-06, -1.97366877752e-05, 8.0306299415e-07
2198, -2.16058911974e-07, -1.94884751713e-05, -4.96206002205e-07
2199, 2.14997444869e-06, -1.98002935714e-05, 1.14985597864e-06
2200, 2.35818342157e-06, -1.81055484053e-05, -3.17809870958e-06
2201, -1.66903318735e-06, -1.98785944569e-05, -1.90659184579e-06
2202, 2.80699527989e-06, -1.75151362398e-05, -5.07418337363e-07
2203, -1.35406348173e-07, -1.70295978112e-05, -1.06996357616e-07
2204, 3.98944536734e-07, -1.62442536663e-05, -3.0313494495e-06
2205, -2.34553143229e-07, -1.72969561099e-05, -3.84843912263e-06
2206, -2.3697224813e-06, -1.84809759746e-05, -2.30830855519e-06
2207, 2.56587514433e-06, -1.95028348898e-05, -1.46335911137e-06
2208, -1.84761802197e-06, -1.88029344378e-05, -1.2268875661e-06
2209, 1.68488018857e-06, -1.93729765947e-05, -2.94469252386e-06
2210, -4.04368448734e-06, -1.85606380967e-05, 9.75579738967e-08
2211, 2.27980271489e-06, -1.91772426107e-05, 2.73452061809e-07
2212, 1.94369718797e-06, -1.84501413516e-05, -1.43485115586e-06
2213, 3.82070671735e-06, -1.73584403874e-05, -2.28281539939e-06
2214, -5.07088180846e-06, -1.74268360457e-05, -5.74944395094e-07
2215, 3.0753319608e-06, -1.71397790413e-05, -3.99657441508e-06
2216, -7.60611722663e-08, -1.99507369935e-05, -1.12480561446e-06
2217, 3.46944309307e-07, -1.79361039328e-05, -1.35670870539e-06
2218, 2.27656229261e-06, -1.76881305476e-05, -3.46723736256e-06
2219, -1.0225024994e-06, -1.88104150959e-05, -1.58732925275e-07
2220, -2.32915974769e-06, -1.70261501438e-05, -6.06126911047e-07
2221, 2.30318791895e-06, -1.92872430126e-05, -4.75492700029e-07
2222, -2.72131076065e-07, -1.92340324725e-05, -1.82067876017e-06
2223, 2.02603236108e-06, -1.87152397753e-05, -1.2002332943e-06
2224, 4.16495903452e-06, -2.05244197777e-05, -3.84409505246e-07
2225, -1.47063024774e-07, -2.08689914054e-05, -2.05839283681e-06
2226, 3.42890829579e-07, -1.59329481495e-05, -3.91872574023e-06
2227, -5.87137085055e-07, -1.95478426686e-05, 2.88985477597e-07
2228, -1.91871170097e-06, -2.19124144488e-05, 2.49257130293e-06
2229, 1.54144338495e-06, -2.03411774787e-05, -2.27337652119e-06
2230, -1.33655982399e-07, -1.7018484545e-05, -1.09898180438e-07
2231, 2.95070047743e-06, -1.76232205125e-05, 1.19100437433e-06
2232, 2.62422847697e-06, -1.86096836378e-05, 8.15530788465e-07
2233, 4.94538740867e-06, -1.80454575996e-05, -3.34745967848e-06
2234, 5.70347346178e-07, -2.09673903459e-05, -1.34378401571e-06
2235, 2.21881316202e-07, -1.96888813046e-05, -1.12182190288e-06
2236, -6.67904613946e-07, -1.85194346671e-05, -3.47221180079e-06
2237, 3.46327284523e-06, -2.18197760769e-05, -3.8901192054e-07
2238, 2.88538551472e-06, -1.84747950916e-05, -4.13137390663e-06
2239, -1.33275832248e-07, -1.82118099595e-05, -1.05367804843e-07
2240, -8.05681933634e-07, -1.80174639184e-05, -1.23026512569e-06
2241, -6.28567083203e-07, -1.89993385652e-05, -1.55769433854e-06
2242, 3.30894437647e-06, -1.58826734236e-05, -4.56371798983e-06
2243, 2.18106273777e-06, -1.92959363361e-05, 2.90223777912e-07
2244, -9.43133373691e-07, -1.96995129188e-05, -8.4182755966e-07
2245, 4.03662636117e-06, -1.61214771758e-05, -2.19003559222e-06
2246, 2.54347103581e-06, -2.00222720235e-05, 1.83988905332e-06
2247, 1.12719975869e-06, -2.06434867138e-05, 2.43405414868e-06
2248, 2.17737232345e-06, -1.94417938128e-05, -1.97161952379e-06
2249, -2.14750750989e-06, -1.70397718938e-05, 9.70525992139e-07
2250, 4.59706042774e-06, -1.81804090976e-05, 1.19055721034e-06
2251, -9.49947605651e-08, -1.83466029188e-05, -1.29085007877e-06
2252, 4.34459461158e-07, -1.93058866149e-05, 8.66504027985e-08
2253, 2.71798211782e-06, -1.94624033608e-05, -1.34758067309e-07
2254, 1.99917049581e-06, -1.71767653338e-05, -2.92071176769e-06
2255, 2.46040986691e-06, -2.03471354986e-05, 4.9243006877e-07
2256, -3.73424246844e-06, -1.90421725533e-05, -1.17788847623e-06
2257, 1.83389679151e-06, -1.82599012817e-05, -1.73783659802e-06
2258, 2.41883681609e-06, -2.07521888262e-05, -2.19997155859e-06
2259, 3.23854980179e-06, -1.91858526061e-05, -3.00764990986e-06
2260, 4.77928823257e-07, -1.89043495315e-05, -1.63913837936e-06
2261, 1.51975472718e-06, -1.9111923865e-05, -3.4439683448e-06
2262, 2.7282945799e-06, -1.84260606457e-05, -1.8077754535e-06
2263, -7.73094189502e-09, -1.90758533232e-05, -2.59226374076e-06
2264, -8.68155361692e-07, -1.87853842901e-05, -2.63450576859e-06
2265, 6.31157419319e-07, -1.78370883428e-05, -3.46244363317e-07
2266, 1.07228664926e-06, -2.01271160573e-05, -9.0347093254e-07
2267, -5.4722357758e-07, -2.00515460261e-05, -2.26173078405e-06
2268, 1.70567034541e-06, -1.90965697235e-05, -7.37037468178e-07
2269, -2.1063490451e-06, -1.93745865744e-05, -2.64173865123e-07
2270, -1.32350364744e-07, -1.99856325321e-05, -1.06052850446e-07
2271, 3.81979179166e-06, -2.09850106458e-05, 7.18884112541e-07
2272, 2.75028444786e-06, -1.80398259497e-05, -2.17229596229e-06
2273, 1.73289259016e-06, -2.05387715648e-05, -1.50592061506e-06
2274, -1.35302966196e-07, -1.76568628613e-05, -1.05650934569e-07
2275, 1.24111563735e-06, -2.07002423021e-05, -3.9346131726e-06
2276, -1.93875127548e-07, -1.90953697794e-05, 6.41121345772e-08
2277, 2.31579116858e-07, -1.85652243805e-05, -1.95415424291e-06
2278, 2.08868600942e-06, -1.81432457736e-05, -1.1598088403e-06
2279, 3.0591104617e-06, -2.00294491008e-05, -2.38127344389e-06
2280, -9.74372050851e-07, -1.73271010885e-05, -2.39919846781e-07
2281, 1.84062838168e-06, -1.84265192048e-05, -4.76747015334e-06
2282, 3.77667830592e-06, -1.83780736625e-05, -1.71306403122e-06
2283, 1.46020119194e-06, -1.72493035874e-05, -1.20036191549e-06
2284, -4.82966218817e-06, -1.80749882689e-05, -1.76045568284e-06
2285, 1.5449717828e-06, -1.98110136797e-05, 2.75758483044e-06
2286, 1.98450395758e-06, -1.75441440907e-05, -2.70167750897e-06
2287, -4.38068652252e-06, -2.05922478723e-05, -2.57352491176e-06
2288, 4.02436060779e-06, -2.13003617372e-05, -2.29019932813e-06
2289, -4.28179663694e-07, -1.80322924026e-05, -7.76097793595e-07
2290, -2.52955936103e-06, -1.85802998628e-05, -2.536620174e-06
2291, 1.6432648499e-06, -2.0192442709e-05, -3.36843303776e-06
2292, 9.32124457831e-07, -1.76370921528e-05, -1.8875188337e-06
2293, -1.37045004733e-06, -1.98841838758e-05, 7.38492375922e-07
2294, -1.33564115333e-07, -1.65057023276e-05, -1.07832644582e-07
2295, 1.80256776308e-06, -1.95382386901e-05, -1.72155530894e-06
2296, 3.82263433276e-06, -1.81051795545e-05, -4.74260545879e-07
2297, 3.34741885273e-07, -1.94375461153e-05, -1.995757651e-06
2298, -7.51178988312e-07, -1.86498528094e-05, -2.21369363132e-06
2299, 3.71193690596e-06, -1.93333358803e-05, 1.94438555068e-07
2300, 4.25633820629e-06, -2.15276262385e-05, -1.43948386626e-06
2301, 1.73678504948e-06, -2.07941139761e-05, -2.55091191379e-06
2302, 3.05167066075e-06, -2.07534870291e-05, -9.67983677581e-07
2303, 9.65908669441e-07, -1.68717479548e-05, -1.39240309197e-06
2304, -2.24921898832e-06, -1.936094672e-05, 2.0985704641e-06
2305, -1.39727436945e-06, -1.7120796786e-05, -9.84609706944e-07
2306, -2.45950672304e-06, -2.02836409528e-05, -1.08613490016e-06
2307, 4.39999793992e-06, -1.9738045336e-05, -1.67194188438e-06
2308, 5.45410488754e-07, -1.99165273469e-05, 5.1493890274e-07
2309, 1.312113856e-06, -1.82918998356e-05, -3.0101364405e-06
2310, -2.40178087099e-06, -1.99795227801e-05, 1.42761752187e-06
2311, 7.25956231706e-06, -1.97798907394e-05, -1.43138290953e-06
2312, -2.92719338862e-07, -1.97468159965e-05, 1.94499416208e-06
2313, 1.34983998543e-06, -1.87935498185e-05, -1.98856347989e-07
2314, 2.12237646803e-06, -1.98535987504e-05, 1.66270277559e-06
2315, 2.5560289221e-06, -1.98662290982e-05, -1.35408556509e-06
2316, -2.12745687557e-06, -1.76754212794e-05, -2.82460707651e-06
2317, 1.12392118172e-06, -1.50747490684e-05, -3.02069137118e-06
2318, 4.56264169754e-07, -1.85431273042e-05, -6.96284692782e-08
2319, -2.72224644937e-06, -1.89991323152e-05, 1.10205130386e-06
2320, 5.22301073279e-07, -1.74177732791e-05, 7.54308793466e-07
2321, 1.0958815789e-06, -1.74968725941e-05, 4.21039527751e-07
2322, -2.0026639735e-07, -1.77344604735e-05, -2.38097265044e-06
2323, -9.63451972879e-07, -2.2665340063e-05, 3.56350092633e-07
2324, 2.31636677401e-06, -1.86228600214e-05, -7.66835743627e-07
2325, 4.4159932236e-06, -2.05669132688e-05, 1.91059316527e-06
2326, 2.42345047179e-06, -1.94481348857e-05, -3.57540473475e-06
2327, 8.77561904634e-07, -1.98109754964e-05, -1.85480173493e-06
2328, 1.13122019114e-06, -1.89328828352e-05, 6.29882489509e-08
2329, 3.84705577853e-06, -1.97679338738e-05, -2.62361397564e-06
2330, -2.56987904384e-06, -1.68437675245e-05, 1.05882242987e-06
2331, -3.18785996536e-06, -1.8570402252e-05, -2.33851958469e-06
2332, -1.28680738982e-07, -1.8876810162e-05, -1.07506281524e-07
2333, 3.35789366237e-06, -1.68845589854e-05, -2.64691980636e-06
2334, 9.78017874392e-07, -1.70089562343e-05, -2.21363792236e-06
2335, 1.32346475762e-06, -1.75111344011e-05, -2.05278778848e-06
2336, 6.46384738593e-07, -1.88350938067e-05, -4.26293057169e-06
2337, -1.29106529975e-06, -1.79336120609e-05, -4.48749117072e-07
2338, 9.59487463566e-07, -1.8923254042e-05, -5.58165192434e-07
2339, -1.34729909713e-07, -1.67162206812e-05, -1.08570782007e-07
2340, 2.40763863305e-06, -1.73551775458e-05, -2.66259111118e-06
2341, 4.03165104506e-06, -1.955412436e-05, -1.91675593277e-06
2342, 4.95839102745e-07, -1.99275250338e-05, 4.01027668836e-08
2343, 5.81445074933e-06, -2.1496112965e-05, -2.19163680681e-06
2344, -1.07902794356e-06, -1.92458639849e-05, 1.15182937558e-06
2345, 1.70798639886e-06, -2.12322058132e-05, 5.60982941564e-07
2346, 4.36915173558e-07, -2.20852082526e-05, 1.34341789541e-07
2347, -1.6368700147e-06, -1.75420225492e-05, -2.03462244494e-06
2348, 4.63872182778e-06, -1.81588233931e-05, -5.80941749071e-06
2349, -1.21876976714e-06, -2.04060407627e-05, -4.46156853025e-07
2350, 3.71725708271e-06, -1.84005409401e-05, -1.41182592637e-06
2351, 3.55037901934e-06, -1.92286132253e-05, -1.74382177158e-06
2352, 3.16072103067e-06, -1.81786024695e-05, -6.94497160047e-07
2353, 6.80183897423e-08, -1.83832255929e-05, -1.89447409083e-06
2354, 5.72928328584e-07, -1.80248850541e-05, -2.94465937304e-06
2355, 8.23306486422e-07, -1.86735411962e-05, -4.51453059546e-06
2356, 1.41812112302e-06, -1.96977887942e-05, -1.59237657049e-06
2357, 1.94992994331e-06, -1.84542742706e-05, -9.40213359047e-07
2358, 2.38100503071e-06, -1.91219779292e-05, -1.25102721773e-07
2359, -2.64505123709e-07, -1.73775097235e-05, 1.54890528002e-06
2360, 3.29724541835e-06, -2.11604762263e-05, -2.64926875705e-06
2361, 1.21647758507e-06, -1.78520974894e-05, -5.107726034e-08
2362, -2.17925603341e-06, -1.86860917698e-05, -5.03669986191e-07
2363, 3.35845390277e-06, -1.85063544356e-05, -3.21567940928e-06
2364, 2.0331599423e-06, -1.78697854885e-05, -4.53646020929e-06
2365, -1.65936724615e-06, -1.85050801325e-05, -1.78918032605e-06
2366, 2.54274206296e-06, -1.88723762981e-05, -1.22435477445e-06
2367, 2.85425845583e-06, -1.92582414736e-05, 3.03735890504e-06
2368, 2.61849163503e-07, -1.91206872297e-05, -1.06043289936e-06
2369, 3.54780653663e-06, -1.98450645296e-05, -3.74173110784e-06
2370, 6.55695457245e-06, -1.67546203477e-05, -1.56217238529e-06
2371, 3.32044669301e-06, -1.91863321305e-05, -2.69727764303e-06
2372, 1.65170947213e-06, -1.80625858806e-05, 1.36517543401e-06
2373, 4.07001006391e-06, -1.89619839864e-05, -1.15346495245e-06
2374, 9.11091378064e-07, -1.85999854205e-05, -9.38864324264e-07
2375, 4.85858942721e-06, -1.99379031836e-05, -4.07110441044e-06
2376, 5.33439855745e-06, -2.0014748868e-05, -1.98934517586e-07
2377, -1.5983800073e-06, -1.84704069006e-05, -1.37640023276e-06
2378, 8.77640331932e-06, -2.03820647431e-05, -7.56423810434e-07
2379, -7.63642931336e-07, -2.01315358412e-05, -1.55374669941e-06
2380, 4.32223876719e-06, -1.90727849897e-05, -2.79942152504e-06
2381, 2.89150570558e-06, -1.80155069803e-05, -2.55614401431e-06
2382, -1.33719336677e-07, -1.85622041158e-05, -1.03295376719e-07
2383, -1.31384442976e-07, -1.77586270664e-05, -1.08070081112e-07
2384, 8.6327848711e-06, -2.32585400524e-05, -5.11294682481e-07
2385, 3.21995015643e-07, -1.83661038356e-05, -2.06624434464e-06
2386, 4.8478880086e-07, -1.96507974089e-05, -4.2048711541e-07
2387, 7.84960723489e-07, -1.88996160433e-05, -1.39300830364e-06
2388, -1.55990313582e-06, -1.80635435633e-05, -1.42257712495e-06
2389, 4.95312158731e-06, -1.9824618187e-05, -2.6396220608e-06
2390, 1.87160725508e-06, -2.08229757378e-05, -8.34192868627e-08
2391, 7.38385412057e-06, -1.94648197793e-05, -1.9149673443e-06
2392, 1.93994180476e-06, -1.93834767212e-05, -3.14072329537e-06
2393, 6.55563644907e-06, -1.99125883675e-05, -1.72042016016e-06
2394, -7.19907107098e-07, -1.83960372154e-05, -7.49265136287e-07
2395, 5.53427879152e-06, -1.90588310908e-05, 2.28933818199e-07
2396, -2.03766754843e-06, -1.69153710026e-05, -8.75248755757e-07
2397, -3.3121048328e-06, -1.74217615633e-05, 9.46110956806e-07
2398, 1.85494181988e-06, -1.7766560391e-05, -4.99602364891e-06
2399, -8.93296690366e-07, -1.84934101475e-05, -2.67517581398e-07
2400, 2.03109880092e-06, -1.73844101857e-05, -4.03621360816e-07
2401, 3.63819927437e-07, -1.62092932132e-05, -4.88781810365e-06
2402, 3.25650364361e-07, -1.9501281931e-05, -2.55091770774e-06
2403, -3.7153720271e-06, -1.71529130727e-05, -3.63943603852e-06
2404, -1.68592177513e-06, -1.81464416435e-05, 1.96384101244e-07
2405, 1.04641192225e-06, -1.87972421297e-05, -5.62504949115e-07
2406, 3.37831930539e-06, -1.90159204956e-05, 2.24727373284e-08
2407, 2.7299293278e-06, -2.08382889357e-05, -2.94204452064e-09
2408, 3.91845883371e-06, -1.92723564544e-05, 2.19724128584e-07
2409, -5.94424458801e-07, -1.77730719099e-05, -1.26125460916e-06
2410, 2.49100428578e-06, -1.96411396196e-05, 4.6295723825e-07
2411, -1.61532565853e-06, -1.57812094148e-05, -3.09818770117e-06
2412, -1.12026575868e-06, -1.70455670654e-05, 3.31315411178e-07
2413, 2.78057435488e-06, -1.70552728577e-05, -3.69789207265e-06
2414, 3.28464557413e-06, -1.76695926088e-05, -6.64074284951e-06
2415, 2.05051322225e-06, -1.91037555989e-05, 1.54844733958e-07
2416, -2.0533472949e-06, -1.90280514703e-05, -2.4151331211e-06
2417, -1.3402577169e-07, -1.69755006011e-05, -1.08169399809e-07
2418, -1.5725756331e-07, -1.81464898778e-05, 4.75762484591e-07
2419, 1.65405133527e-06, -1.84176207398e-05, 5.95560037209e-08
2420, 2.18943693287e-06, -1.86186833277e-05, 1.6898689961e-06
2421, 7.65886288693e-07, -1.97627149132e-05, -1.07902668938e-06
2422, 2.23862523845e-06, -1.76373101886e-05, -1.25552199186e-06
2423, 3.7903495555e-07, -1.82106690445e-05, 1.16953465174e-06
2424, 2.44018955281e-06, -1.74450733093e-05, -3.67518369173e-06
2425, 2.78557731669e-06, -1.91827056148e-05, -2.0739421047e-06
2426, -1.41301712141e-06, -1.82613131826e-05, -2.3970667854e-07
2427, -1.51201867475e-06, -1.77455321691e-05, 9.96673952741e-07
2428, 5.69645507233e-06, -2.15851913237e-05, -1.93803027956e-06
2429, -3.05732319886e-06, -1.8601100639e-05, 1.83895433836e-06
2430, 1.47089929633e-06, -1.84886970001e-05, -2.15601729473e-06
2431, -2.10145209644e-06, -1.83463949254e-05, 3.33155018309e-08
2432, 1.26672557704e-06, -1.83905005999e-05, -1.2663809307e-06
2433, 9.11669994462e-07, -1.88645983884e-05, -1.28497633612e-06
2434, -1.8666534273e-06, -1.8199794968e-05, -1.93524698077e-06
2435, 1.59193355137e-06, -1.94939312182e-05, 5.41618569304e-07
2436, -2.56023198895e-07, -1.62407287786e-05, -2.5556531719e-06
2437, 4.95158880403e-07, -1.77734855675e-05, -3.03329300642e-06
2438, 5.70475450144e-06, -1.78242092622e-05, -2.02169057213e-06
2439, 1.53561814512e-06, -2.06023051512e-05, -1.76615638571e-06
2440, 1.31571342939e-06, -2.11266252881e-05, -1.59275796931e-06
2441, 2.55027136428e-06, -2.02342517883e-05, 1.25312735333e-07
2442, 4.3108556412e-06, -1.85399897586e-05, -1.17302627961e-06
2443, -1.84407977357e-06, -1.93973672523e-05, -1.63050888411e-06
2444, -6.04490274841e-07, -1.78329859757e-05, -3.35492821805e-06
2445, 8.21313742916e-07, -1.73870685062e-05, -1.15423339898e-06
2446, 3.67348081071e-06, -1.74289591118e-05, -1.56333348302e-06
2447, 2.3738130065e-07, -1.85898294771e-05, -3.05452295974e-07
2448, -3.19913372717e-06, -1.92107223608e-05, -1.50880882468e-06
2449, 2.17389325025e-08, -1.65391870726e-05, -2.99501671899e-06
2450, 1.96918328256e-06, -1.88679953261e-05, -2.44440810268e-06
2451, 2.14221254761e-06, -1.89938376941e-05, -8.77774465225e-07
2452, 1.96013453296e-06, -1.5862875698e-05, -4.12815477755e-06
2453, 1.80900623436e-06, -1.80670712643e-05, -9.07043519969e-07
2454, 3.63079270214e-06, -1.93749467985e-05, -4.15262953582e-06
2455, 1.14653321583e-06, -1.7891126193e-05, -1.28279902332e-06
2456, -1.22248702329e-06, -1.82129778813e-05, -2.64353997339e-06
2457, -1.10040549154e-06, -1.77861320822e-05, 3.93622410365e-08
2458, -5.01428134359e-08, -1.86301331221e-05, 1.74997092751e-07
2459, 2.20144880384e-06, -1.95076426196e-05, 6.54064885123e-08
2460, -1.33047007254e-07, -1.94845121517e-05, -1.04346617638e-06
2461, 1.67007603897e-06, -1.85720389533e-05, -3.23746926503e-06
2462, -1.43216360264e-06, -1.83196346054e-05, 4.27814816045e-07
2463, 9.41184310641e-07, -2.13866689975e-05, -9.455249572e-07
2464, 2.98940486352e-06, -1.82987923227e-05, -2.25170300403e-06
2465, 6.18953842608e-06, -1.70107326783e-05, -8.38039151125e-07
2466, 2.96492509998e-06, -1.78623849421e-05, -3.2246254821e-06
2467, 7.55613136083e-07, -2.13758836607e-05, -2.53217308658e-06
2468, -3.06441820271e-07, -1.91024727097e-05, -1.77473326874e-06
2469, 1.01996918255e-06, -1.8926990081e-05, 1.49809103876e-06
2470, -9.52771376757e-07, -1.74156154238e-05, 5.08470951781e-07
2471, 1.78212756305e-06, -1.93669731734e-05, -1.88895790433e-06
2472, -2.39111593847e-06, -2.00676832284e-05, -1.1481931528e-06
2473, -1.35387168058e-07, -1.59000595832e-05, -1.07444894735e-07
2474, 1.09678478959e-06, -1.84325620983e-05, -2.41212188408e-08
2475, 2.21029850164e-06, -1.91516606607e-05, -4.21968237436e-06
2476, -1.89620473891e-06, -1.98733307932e-05, 5.35883186245e-07
2477, 2.54180354829e-06, -2.09521615205e-05, -2.43780620485e-06
2478, 1.93999224358e-06, -1.83259394714e-05, -4.51609823237e-06
2479, 2.6911505434e-06, -2.24626155148e-05, -2.10719403893e-07
2480, -1.33289449658e-06, -1.8640409576e-05, 1.0847601206e-07
2481, -1.45252114585e-06, -1.79612989514e-05, -2.06140917973e-06
2482, 3.74755599016e-06, -1.83255456926e-05, -1.55161826329e-06
2483, 3.49798680606e-08, -1.76070599319e-05, -2.70748725109e-06
2484, 2.32895729287e-06, -1.82104420434e-05, -2.37266556383e-06
2485, 2.9718429781e-06, -1.90424147876e-05, -2.7844575213e-06
