,Names,RA,DEC,Redshift
11610,ESO 564- G 033,138.99583,-18.92583,0.017235
11611,ESO 564- G 036,139.55217,-18.4435,0.014787
11612,ESO 565- G 007,141.90554,-19.69554,0.015974
11613,ESO 565- G 009,142.07237,-19.43461,0.016698
11614,ESO 565- G 010,142.12825,-20.91239,0.032603
11615,ESO 565- G 026,144.32813,-20.63631,0.031802
11616,ESO 565- G 031,144.50554,-20.85986,0.03337
11617,ESO 565- G 032,144.66966,-19.89604,0.034034
11618,ESO 566- G 006,146.16708,-21.2625,0.015167
11619,ESO 566- G 014,147.29513,-20.36472,0.01559
11620,ESO 566- G 017,147.55567,-21.83303,0.029364
11621,ESO 566- G 018,147.61538,-21.80255,0.02935
11622,ESO 566- G 021,148.10888,-19.48932,0.029711
11623,ESO 566- G 024,148.38921,-19.58317,0.011678
11624,ESO 566- G 028,148.75658,-18.73136,0.030091
11625,ESO 566- G 030,149.03446,-21.98856,0.010841
11626,ESO 566- G 036,149.73629,-18.81847,0.040775
11627,ESO 566- G 040,149.91712,-20.78753,0.012796
11628,ESO 567- G 006,150.38517,-20.38286,0.012432
11629,ESO 567- G 013,151.45308,-18.24647,0.016481
11630,ESO 567- G 015,151.60446,-18.27522,0.016265
11631,ESO 567- G 016,151.64392,-22.08322,0.051809
11632,ESO 567- G 019,152.07765,-20.16904,0.026778
11633,ESO 567- G 022,152.783,-21.53247,0.031108
11634,ESO 567- G 026,153.51462,-21.97675,0.012058
11635,ESO 567- G 049,154.95585,-19.95541,0.022939
11636,ESO 567- G 051,155.01011,-21.51856,0.012345
11637,ESO 567- G 052,155.03346,-21.69531,0.011948
11638,ESO 567- G 056,155.43829,-18.41098,0.028446
11639,ESO 567-IG 004 NED02,150.32038,-18.04366,0.049164
11640,ESO 568- G 004,156.15588,-21.49353,0.01861
11641,ESO 568- G 008,156.534,-20.23528,0.018603
11642,ESO 568- G 010,156.62225,-21.31606,0.018369
11643,ESO 568- G 012,156.68367,-21.86333,0.019003
11644,ESO 568- G 013,157.82633,-18.54297,0.0331
11645,ESO 568- G 019,159.20583,-18.10636,0.020127
11646,ESO 568- G 023,160.70212,-20.69633,0.011785
11647,ESO 569- G 003,161.336,-22.66167,0.012465
11648,ESO 569- G 027,164.4615,-20.00164,0.012919
11649,ESO 569- G 029,164.50038,-18.42759,0.037496
11650,ESO 570- G 002,166.45742,-20.791,0.011768
11651,ESO 570- G 013,168.20671,-21.19408,0.027062
11652,ESO 570- G 019,170.05046,-21.47064,0.00447
11653,ESO 570- G 021,170.93192,-20.72986,0.034834
11654,ESO 571- G 004,172.49821,-20.58292,0.011935
11655,ESO 571- G 009,174.19071,-22.22228,0.023756
11656,ESO 571- G 012,174.73992,-17.96956,0.022012
11657,ESO 571- G 014,174.89359,-21.99865,0.0385
11658,ESO 571- G 015,175.24492,-22.47728,0.02354
11659,ESO 571- G 016,175.53788,-18.169,0.012132
11660,ESO 571- G 019,175.84554,-19.18806,0.031952
11661,ESO 571- G 020,176.07513,-18.20114,0.033043
11662,ESO 572- G 012,178.488,-20.13783,0.005631
11663,ESO 572- G 018,178.96092,-18.1965,0.005323
11664,ESO 572- G 022,179.09375,-19.55208,0.006398
11665,ESO 572- G 023,179.24121,-19.85511,0.006021
11666,ESO 572- G 024,179.24825,-19.98669,0.006278
11667,ESO 572- G 029,179.54583,-21.80844,0.032916
11668,ESO 572- G 034,179.74299,-19.02811,0.003716
11669,ESO 572- G 039,180.04829,-20.55514,0.021245
11670,ESO 572- G 049,180.85188,-19.52244,0.00555
11671,ESO 573- G 002,181.91933,-18.07379,0.019313
11672,ESO 573- G 006,184.43675,-22.17336,0.025408
11673,ESO 573- G 007,184.50862,-20.85319,0.032269
11674,ESO 573- G 008,184.53338,-18.47633,0.027706
11675,ESO 573- G 012,185.15533,-18.66706,0.027352
11676,ESO 573- G 014,185.31588,-21.99575,0.022809
11677,ESO 573- G 015,185.56836,-17.99078,0.043507
11678,ESO 573- G 016,185.59971,-21.19428,0.020237
11679,ESO 573- G 021,186.44867,-21.74583,0.032606
11680,ESO 573- G 024,186.83567,-17.91019,0.027102
11681,ESO 573-G 017,185.62217,-22.34506,0.033433
11682,ESO 574- G 001,187.13512,-22.23758,0.022586
11683,ESO 574- G 002,187.14633,-22.49594,0.032746
11684,ESO 574- G 012,189.10163,-19.39514,0.022192
11685,ESO 574- G 013,189.16012,-19.67336,0.02836
11686,ESO 574- G 024,190.89117,-20.84297,0.022752
11687,ESO 574- G 025,190.94617,-20.15553,0.027309
11688,ESO 574- G 028,191.20325,-20.78506,0.011795
11689,ESO 574- G 030,191.47833,-21.19573,0.02881
11690,ESO 574- G 031,191.69296,-21.39294,0.022789
11691,ESO 574- G 032,191.97808,-21.92847,0.011101
11692,ESO 574- G 033,191.99321,-22.26844,0.011535
11693,ESO 574- G 034,192.086,-20.29256,0.021008
11694,ESO 575- G 001,192.30393,-21.58854,0.029314
11695,ESO 575- G 004,192.67033,-20.33503,0.025824
11696,ESO 575- G 013,193.03504,-21.86511,0.023093
11697,ESO 575- G 023,193.65467,-18.30828,0.044758
11698,ESO 575- G 025,193.69266,-21.8721,0.029967
11699,ESO 575- G 026,193.91146,-22.51814,0.02929
11700,ESO 575- G 030,194.06838,-18.39086,0.046622
11701,ESO 575- G 042,194.89221,-21.09664,0.021415
11702,ESO 575- G 043,194.93899,-22.17546,0.023173
11703,ESO 575- G 044 NED02,195.08339,-22.692,0.030428
11704,ESO 575- G 050,195.68637,-22.07217,0.023209
11705,ESO 575- G 053,196.27054,-22.38394,0.008493
11706,ESO 575- G 061,197.065,-21.00222,0.005477
11707,ESO 575- G 065,197.35741,-22.47973,0.038743
11708,ESO 575- G 066,197.39983,-18.97236,0.035478
11709,ESO 575-IG 056 NED01,196.73712,-20.24823,0.021151
11710,ESO 576- G 001,197.599,-21.68414,0.023666
11711,ESO 576- G 003,197.64879,-21.74825,0.009817
11712,ESO 576- G 005,197.82497,-19.82848,0.009183
11713,ESO 576- G 011,198.27129,-19.97692,0.009196
11714,ESO 576- G 012,198.34025,-18.93103,0.020421
11715,ESO 576- G 018,198.9221,-22.73844,0.033436
11716,ESO 576- G 026,199.64467,-21.29972,0.006514
11717,ESO 576- G 034,200.07604,-20.14847,0.020194
11718,ESO 576- G 036,200.11358,-21.50961,0.023253
11719,ESO 576- G 038,200.14558,-18.59578,0.039938
11720,ESO 576- G 039,200.17539,-18.03524,0.017102
11721,ESO 576- G 040,200.18229,-22.05111,0.005961
11722,ESO 576- G 044,200.82643,-19.62011,0.016732
11723,ESO 576- G 045,200.91458,-19.03858,0.024494
11724,ESO 576- G 051,201.28746,-19.76814,0.017302
11725,ESO 576- G 054,201.53262,-19.77673,0.023686
11726,ESO 576- G 055,201.5345,-21.03447,0.024183
11727,ESO 576- G 056,201.57083,-19.63522,0.024997
11728,ESO 576- G 057,201.58532,-22.63148,0.015434
11729,ESO 576- G 060,201.69521,-21.04308,0.023179
11730,ESO 576- G 067,202.50954,-20.55175,0.018473
11731,ESO 576- G 069,202.52209,-20.93298,0.017809
11732,ESO 576- G 070,202.54842,-21.01158,0.018056
11733,ESO 576- G 071,202.56094,-21.2198,0.018233
11734,ESO 576- G 072,202.57142,-21.74686,0.024363
11735,ESO 576- G 077,202.67959,-20.95183,0.018069
11736,ESO 577- G 001,202.74346,-21.84753,0.024313
11737,ESO 577- G 004,202.96398,-20.17361,0.019013
11738,ESO 577- G 008,203.25142,-21.63241,0.023983
11739,ESO 577- G 009,203.27854,-22.59964,0.043016
11740,ESO 577- G 012,204.15263,-18.40331,0.039537
11741,ESO 577- G 017,204.67604,-21.81072,0.01921
11742,ESO 577- G 020,204.89308,-22.49794,0.023223
11743,ESO 577- G 022,204.95687,-22.30272,0.019133
11744,ESO 577- G 034,206.22332,-19.36974,0.032015
11745,ESO 577- G 038,207.10708,-18.87222,0.006298
11746,ESO 577- G 039,207.48321,-22.27606,0.02453
11747,ESO 578- G 001,208.10117,-20.38245,0.036579
11748,ESO 578- G 004,208.40596,-20.50808,0.034944
11749,ESO 578- G 011,209.76237,-19.05856,0.031228
11750,ESO 578- G 013,210.01617,-21.54375,0.032519
11751,ESO 578- G 016,210.49596,-22.36361,0.036702
11752,ESO 578- G 017,210.54754,-18.75425,0.030067
11753,ESO 578- G 021,211.3797,-22.23975,0.048063
11754,ESO 578- G 025,212.06471,-20.00544,0.021235
11755,ESO 578- G 026,212.17493,-21.59724,0.029125
11756,ESO 578- G 034,213.06983,-21.18642,0.04784
11757,ESO 578-G 003,208.34536,-20.11696,0.034694
11758,ESO 579- G 009,213.89129,-20.66242,0.015424
11759,ESO 579- G 010,214.09862,-21.33078,0.021395
11760,ESO 579- G 014,214.62658,-19.039,0.041989
11761,ESO 579- G 023,216.62345,-20.19442,0.044267
11762,ESO 579- G 025,217.87379,-22.36717,0.0239
11763,ESO 580- G 011,220.70016,-19.89769,0.019984
11764,ESO 580- G 013,220.86667,-17.87397,0.04358
11765,ESO 580- G 019,221.43,-22.45806,0.018806
11766,ESO 580- G 022,221.52179,-18.02211,0.007368
11767,ESO 580- G 028,221.88888,-19.32992,0.019927
11768,ESO 580- G 029,221.89025,-19.76411,0.008659
11769,ESO 580- G 031,221.90325,-19.38739,0.023143
11770,ESO 580- G 037,222.25387,-20.84744,0.020454
11771,ESO 580- G 040,222.45838,-20.27825,0.013966
11772,ESO 580- G 041,222.65192,-18.15117,0.009823
11773,ESO 580- G 046,222.93546,-22.67792,0.015107
11774,ESO 580- G 049,223.28275,-19.73697,0.013276
11775,ESO 580- G 052,223.80342,-19.66478,0.011748
11776,ESO 581- G 001,223.90825,-21.59222,0.041265
11777,ESO 581- G 003,224.36348,-21.66543,0.026181
11778,ESO 581- G 004,224.37442,-18.45331,0.012639
11779,ESO 581- G 006,224.51286,-19.38975,0.010437
11780,ESO 581- G 010,224.84375,-20.01931,0.013866
11781,ESO 581- G 011,224.90917,-18.73158,0.010849
11782,ESO 581- G 014,225.15133,-21.89161,0.026255
11783,ESO 581- G 015,225.16088,-21.71797,0.029657
11784,ESO 581- G 016,225.42437,-19.29003,0.01374
11785,ESO 581- G 023,227.95745,-17.94393,0.011408
11786,ESO 582- G 001,229.32576,-22.29761,0.022115
11787,ESO 582- G 004,230.1915,-18.34889,0.007375
11788,ESO 582- G 005,230.33662,-19.85642,0.022542
11789,ESO 582- G 006,230.35962,-18.22533,0.023069
11790,ESO 582- G 007,230.36508,-18.87289,0.023046
11791,ESO 582- G 013,232.48067,-18.61958,0.023616
11792,ESO 582- G 018,233.07483,-20.47353,0.022509
11793,ESO 582- G 021,234.15858,-18.78633,0.021612
11794,ESO 583- G 002,235.08542,-18.44261,0.023523
11795,ESO 583- G 005,235.73721,-18.39739,0.03385
11796,ESO 583- G 007,237.47683,-21.04936,0.024347
11797,ESO 583- G 008,239.46008,-22.49422,0.02468
11798,ESO 584- G 004,240.81233,-22.32278,0.018536
11799,ESO 584- G 005,241.68254,-18.21328,0.022422
11800,ESO 584- G 007,243.22233,-21.62333,0.031662
11801,ESO 586- G 002,251.85183,-20.14172,0.022115
11802,ESO 587- G 003,255.86979,-19.17339,0.032065
11803,ESO 592- G 010,286.57788,-19.94581,0.019257
11804,ESO 593- G 003,287.94575,-21.166,0.027299
11805,ESO 593- G 013,290.78596,-17.7235,0.040685
11806,ESO 594- G 008,294.36525,-17.45514,0.020467
11807,ESO 594- G 013,296.51204,-19.05914,0.036942
11808,ESO 594- G 016,296.772,-20.20558,0.039244
11809,ESO 595- G 006,300.23363,-18.8315,0.043477
11810,ESO 595- G 007,300.49321,-18.06178,0.02409
11811,ESO 595- G 010,301.07807,-19.06445,0.007442
11812,ESO 595- G 014,301.90529,-21.12519,0.007719
11813,ESO 596- G 001,302.9188,-20.82049,0.036028
11814,ESO 596- G 003,303.08498,-17.59175,0.019143
11815,ESO 596- G 009,303.71329,-18.02161,0.023363
11816,ESO 596- G 015,304.43403,-22.23917,0.028129
11817,ESO 596- G 019,305.24021,-19.45736,0.011124
11818,ESO 596- G 021,305.37829,-20.42522,0.0284
11819,ESO 596- G 026,305.78567,-21.19417,0.027996
11820,ESO 596- G 028,305.83809,-18.32256,0.026502
11821,ESO 596- G 032,306.22011,-18.34522,0.011321
11822,ESO 596- G 035,306.42324,-17.44253,0.020924
11823,ESO 596- G 036,306.45933,-18.52378,0.023249
11824,ESO 596- G 040,306.89717,-18.83503,0.025574
11825,ESO 596- G 041,307.00479,-18.77894,0.023023
11826,ESO 596- G 048,307.55944,-19.11602,0.026685
11827,ESO 596- G 052,307.82629,-19.04881,0.021168
11828,ESO 597- G 001,307.88971,-19.3687,0.027289
11829,ESO 597- G 011,308.47967,-21.12822,0.027746
11830,ESO 597- G 017,309.42113,-21.60675,0.027686
11831,ESO 597- G 020,309.78004,-20.24083,0.028076
11832,ESO 597- G 027,310.2705,-22.20292,0.04299
11833,ESO 597- G 033,311.16443,-20.53492,0.036915
11834,ESO 597- G 035,312.04995,-19.8322,0.029733
11835,ESO 597- G 041,312.56244,-19.42595,0.027085
11836,ESO 597- G 045,312.93667,-18.33172,0.028797
11837,ESO 598- G 009,314.61892,-19.98142,0.028753
11838,ESO 598- G 014,315.30158,-18.0257,0.028803
11839,ESO 598- G 020,316.10358,-21.78047,0.028797
11840,ESO 598- G 021,316.20467,-17.88525,0.030081
11841,ESO 599- G 004,319.06039,-22.23461,0.027055
11842,ESO 599- G 005,319.13904,-22.2155,0.026845
11843,ESO 599- G 007,319.94479,-22.19678,0.027556
11844,ESO 599- G 009,320.72392,-19.89725,0.041719
11845,ESO 599- G 012,321.68106,-21.833,0.036092
11846,ESO 599- G 020,323.53525,-20.471,0.032369
11847,ESO 600- G 002,323.89225,-19.03103,0.03842
11848,ESO 600- G 005,324.79408,-20.85272,0.033446
11849,ESO 600- G 009,326.12905,-20.04416,0.03409
11850,ESO 601- G 004,330.37708,-22.07086,0.017345
11851,ESO 601- G 005,330.40821,-21.51117,0.017192
11852,ESO 601- G 007,330.59013,-21.04092,0.005968
11853,ESO 601- G 019,331.86262,-20.84281,0.023953
11854,ESO 601- G 022,332.13854,-20.43636,0.017472
11855,ESO 602- G 010,335.51162,-19.57306,0.02436
11856,ESO 602- G 015,335.71098,-20.34983,0.008934
11857,ESO 602- G 025,337.85617,-19.03447,0.025041
11858,ESO 602-G 031,339.23308,-22.22077,0.033009
11859,ESO 603- G 001,339.77404,-19.66233,0.029804
11860,ESO 603- G 002,339.85942,-20.37033,0.029831
11861,ESO 603- G 012,341.52372,-19.41538,0.010084
11862,ESO 603- G 014,341.92533,-17.34922,0.02874
11863,ESO 603- G 020,342.75576,-20.26855,0.010637
11864,ESO 603- G 025,343.42021,-17.47889,0.030121
11865,ESO 603- G 031,344.36012,-17.88558,0.007575
11866,ESO 604- G 001,345.85,-19.50389,0.010951
11867,ESO 604- G 002,346.5345,-19.58747,0.013771
11868,ESO 604- G 006,348.72608,-20.99586,0.025468
11869,ESO 604- G 007,348.82271,-21.36628,0.025451
11870,ESO 604- G 010,349.58079,-21.17485,0.030218
11871,ESO 604- G 011,349.73204,-20.70081,0.025945
11872,ESO 605- G 006,351.25454,-18.85889,0.025564
11873,ESO 605- G 015,354.15258,-21.86207,0.005187
11874,ESO 605- G 017,354.33332,-22.16145,0.031175
11875,ESO 605- G 018,354.37992,-19.62058,0.031225
11876,ESO 605- G 022,354.7665,-20.81614,0.017012
11877,ESO 606- G 006,356.38042,-20.9805,0.03375
11878,ESO 606- G 011,357.25271,-19.69281,0.019313
11879,ESO 606- G 012,357.39667,-18.43511,0.038753
11880,ESO 606- G 017,358.11342,-18.42382,0.037436
11881,ESO-LV 1870151,312.04366,-52.49219,0.04862
11882,ESSENCE m062 HOST,17.47042,0.60529,0.314
11883,Eridanus GROUP,52.05739,-20.74438,0.00557
11884,FAIRALL 0005,4.28142,-59.66106,0.029637
11885,FAIRALL 0012,41.03271,-75.37928,0.050725
11886,FAIRALL 0056,290.00775,-60.81875,0.036232
11887,FAIRALL 0062,294.64033,-60.70492,0.037229
11888,FAIRALL 0073,308.80379,-57.98478,0.037433
11889,FAIRALL 0101,323.12079,-76.32211,0.044294
11890,FAIRALL 0110,324.67654,-72.7785,0.031295
11891,FAIRALL 0118,327.57538,-59.90447,0.040845
11892,FAIRALL 0122,329.51858,-73.01378,0.027796
11893,FAIRALL 0131,338.18583,-59.47158,0.040415
11894,FAIRALL 0142,342.25875,-59.63983,0.036212
11895,FAIRALL 0147,345.46579,-60.54069,0.053033
11896,FAIRALL 0150,353.67283,-59.05961,0.040735
11897,FAIRALL 0154,1.24258,-60.02625,0.030138
11898,FAIRALL 0165,250.60629,-68.90142,0.014927
11899,FAIRALL 0167,250.88754,-68.9785,0.015577
11900,FAIRALL 0194,338.73762,-61.88364,0.027512
11901,FAIRALL 0284,143.75446,-78.21683,0.01947
11902,FAIRALL 0475,212.55217,-47.54908,0.039617
11903,FAIRALL 0504,285.61662,-53.19281,0.029154
11904,FAIRALL 0516,294.28754,-63.52042,0.0339
11905,FAIRALL 0527,300.8245,-52.85178,0.040505
11906,FAIRALL 0546,308.64917,-47.55836,0.041582
11907,FAIRALL 0550,309.73017,-57.21844,0.035465
11908,FAIRALL 0557,310.938,-48.22819,0.044951
11909,FAIRALL 0558,311.06417,-47.72453,0.043954
11910,FAIRALL 0566,312.16583,-49.79678,0.048777
11911,FAIRALL 0567,312.62563,-52.9005,0.04288
11912,FAIRALL 0575,313.39083,-52.73156,0.042366
11913,FAIRALL 0577,314.97562,-80.76881,0.040915
11914,FAIRALL 0626,0.68379,-43.96717,0.039471
11915,FAIRALL 0627,0.83896,-50.0805,0.034467
11916,FAIRALL 0644,5.11688,-49.94222,0.033256
11917,FAIRALL 0656,7.62237,-43.09031,0.033126
11918,FAIRALL 0662,10.569,-50.50928,0.02892
11919,FAIRALL 0678,16.45179,-48.39839,0.047123
11920,FAIRALL 0679,16.87646,-45.18067,0.025244
11921,FAIRALL 0689,19.27021,-50.28408,0.04854
11922,FAIRALL 0693,20.52958,-42.27575,0.030725
11923,FAIRALL 0700,22.91283,-42.36625,0.022222
11924,FAIRALL 0746,49.37704,-52.17692,0.046345
11925,FAIRALL 0755,54.60817,-63.35872,0.018383
11926,FAIRALL 0793,81.09238,-47.95767,0.052433
11927,FAIRALL 0804,91.82429,-53.14703,0.034017
11928,FAIRALL 0816,97.05154,-57.29914,0.032799
11929,FAIRALL 0827,107.85546,-49.24253,0.037789
11930,FAIRALL 0829,109.57162,-52.61633,0.045762
11931,FAIRALL 0830,110.90188,-52.63628,0.03352
11932,FAIRALL 0877,299.64913,-52.58603,0.050922
11933,FAIRALL 0886,303.69167,-51.67639,0.017696
11934,FAIRALL 0898,306.95733,-47.07431,0.040164
11935,FAIRALL 0900,307.02096,-45.14514,0.040561
11936,FAIRALL 0910,310.64804,-43.75644,0.027749
11937,FAIRALL 0925,314.41712,-51.19617,0.044911
11938,FAIRALL 0929,314.99338,-49.03703,0.024487
11939,FAIRALL 0941,316.22167,-48.95308,0.025378
11940,FAIRALL 0945,316.60204,-49.04583,0.023666
11941,FAIRALL 0957,318.33675,-47.95339,0.032046
11942,FAIRALL 0972,322.72496,-51.42253,0.051929
11943,FAIRALL 0979,326.76392,-46.66253,0.032629
11944,FAIRALL 1001,332.56871,-44.73008,0.037883
11945,FAIRALL 1003,333.60029,-67.07961,0.044404
11946,FAIRALL 1006,334.08017,-48.53167,0.03432
11947,FAIRALL 1025,340.947,-48.88569,0.03368
11948,FAIRALL 1032,346.06504,-42.73792,0.051002
11949,FAIRALL 1122,64.351,-37.28189,0.050495
11950,FAIRALL 1138,92.41154,-33.58772,0.037189
11951,FAIRALL 1226,14.68233,-76.79661,0.038917
11952,FAIRALL 1243,41.17375,-72.85603,0.049478
11953,FAIRALL 1247,43.556,-73.13667,0.027489
11954,FAIRALL 1250,44.94217,-78.45486,0.052506
11955,FAIRALL 1252,45.35629,-73.88022,0.050208
11956,FAIRALL 1255,46.55454,-85.40383,0.043277
11957,FAIRALL 1259,49.54512,-76.75844,0.052306
11958,FAIRALL 1272,56.95117,-72.02683,0.033173
11959,FAIRALL 1277,62.76833,-77.44058,0.031769
11960,FAIRALL 1302,86.94829,-84.77633,0.019804
11961,FAIRALL 1303,92.99979,-77.26222,0.040044
11962,FAIRALL 1306,95.25242,-72.59217,0.038317
11963,FAIRALL 1310,101.02537,-75.08156,0.021598
11964,FAIRALL 1315,107.51871,-83.92683,0.041225
11965,FAIRALL 1316,109.68771,-77.65778,0.039551
11966,FAIRALL 1335,130.411,-75.15942,0.03837
11967,FAIRALL 1349,136.26642,-72.03103,0.037796
11968,FAIRALL 1350,137.16737,-82.43917,0.040455
11969,FAIRALL 1352,143.61625,-77.19419,0.018029
11970,FAIRALL 1355,150.46579,-71.48006,0.026038
11971,FAIRALL 1361,158.84275,-81.745,0.039117
11972,FAIRALL 1381,183.02958,-73.99908,0.044487
11973,FAIRALL 1412,242.40125,-77.49919,0.050438
11974,FAIRALL 1420,246.36792,-76.87781,0.044954
11975,FAIRALL 1423,247.30554,-67.42886,0.044834
11976,FAIRALL 1425,247.43229,-68.00339,0.021755
11977,FAIRALL 1459,255.99392,-71.29608,0.04344
11978,FAIRALL 1466,258.69196,-74.81283,0.042136
11979,FAIRALL 1469,259.04646,-73.38539,0.016198
11980,FBQS J0050-0929,12.67216,-9.48478,0.635
11981,FBQS J075800.0+392029,119.5002,39.34142,0.096
11982,FBQS J0951+2635G,147.84417,26.58722,0.26
11983,FBQS J1221+3010,185.34142,30.17697,0.183648
11984,FBQS J142700.4+234800,216.75163,23.80001,0.16
11985,FCC 082,52.62717,-34.26,0.003859
11986,FCC 085,52.69254,-35.54942,0.005033
11987,FCC 100,52.94826,-35.05187,0.005537
11988,FCC 116,53.30317,-36.01736,0.004957
11989,FCC 119,53.39101,-33.57332,0.004583
11990,FCC 150,53.85037,-36.36378,0.006718
11991,FCC 188,54.26901,-35.59061,0.003332
11992,FCC 207,54.58029,-35.12908,0.004737
11993,FCC 211,54.58967,-35.25947,0.007755
11994,FCC 215,54.6569,-35.75761,0.006551
11995,FCC 243,55.11258,-36.49892,0.00449
11996,FCC 245,55.14108,-35.02261,0.007262
11997,FCC 252,55.21008,-35.74822,0.00472
11998,FCC 266,55.4222,-35.17035,0.005197
11999,FCC 274,55.57207,-35.54084,0.003579
12000,FCCB 0598,52.35804,-35.14175,0.046452
12001,FCCB 0602,52.36662,-37.27292,0.064051
12002,FCCB 0933,53.55546,-37.29353,0.046832
12003,FCCB 1147,54.34412,-33.04303,0.039034
12004,FCCB 1192,54.46704,-33.61283,0.052523
12005,FCCB 1946,56.75583,-34.44067,0.053837
12006,FGC 0001,1.0125,-6.97917,0.012425
12007,FGC 0008,2.10044,33.02883,0.016525
12008,FGC 0023,3.44892,43.31956,0.056289
12009,FGC 0031,4.89917,18.66194,0.017636
12010,FGC 0036,5.53542,10.38,0.018166
12011,FGC 0040,5.77667,20.97167,0.018046
12012,FGC 0045,6.51208,49.48389,0.017259
12013,FGC 0068,9.54083,11.25044,0.038753
12014,FGC 0069,9.84013,45.12133,0.045281
12015,FGC 0072,10.15642,5.73064,0.021348
12016,FGC 0076,10.29217,25.58564,0.03336
12017,FGC 0077,10.29833,15.05272,0.016822
12018,FGC 0078,10.37696,10.89006,0.039587
12019,FGC 0079,10.4765,41.95411,0.046816
12020,FGC 0083,10.58417,-15.99,0.013052
12021,FGC 0084,11.15994,-11.18878,0.027099
12022,FGC 0093,12.61204,5.05594,0.037526
12023,FGC 0094,12.65118,14.43317,0.030378
12024,FGC 0096,12.71504,0.85119,0.015265
12025,FGC 0099,13.03675,14.5035,0.030408
12026,FGC 0100,13.2225,31.63444,0.027609
12027,FGC 0104,13.37804,28.27706,0.025021
12028,FGC 0125,17.25147,33.52314,0.037633
12029,FGC 0129,17.5694,29.20017,0.015514
12030,FGC 0142,18.78725,15.29226,0.067813
12031,FGC 0146,19.56118,15.09876,0.054221
12032,FGC 0147,19.68563,49.68136,0.021762
12033,FGC 0155,20.34917,-1.86278,0.007395
12034,FGC 0157,20.83609,14.26626,0.037546
12035,FGC 0159,20.98792,28.63306,0.013759
12036,FGC 0167,21.90638,51.14794,0.020101
12037,FGC 016A,20.21733,1.26333,0.033563
12038,FGC 0173,23.715,-3.05083,0.01977
12039,FGC 0175,23.88143,2.03158,0.008709
12040,FGC 0186,25.25874,-9.33962,0.018143
12041,FGC 0191,26.12,27.92889,0.013466
12042,FGC 0194,27.09339,33.84499,0.01929
12043,FGC 0196,27.43471,28.71891,0.026335
12044,FGC 0202,28.29208,20.67306,0.008006
12045,FGC 0205,28.38208,18.385,0.016345
12046,FGC 0209,28.89896,16.81086,0.032302
12047,FGC 0211,29.07708,31.42111,0.036248
12048,FGC 0221,29.895,40.09389,0.015914
12049,FGC 0227,30.23625,19.70722,0.018753
12050,FGC 0233,31.02842,2.67133,0.020991
12051,FGC 0242,31.61433,31.11872,0.012939
12052,FGC 0243,31.61538,13.66464,0.030164
12053,FGC 0250,32.39037,33.67792,0.03911
