Col,Dx,Dy,Dz,chi2
1535, 4.02396323092e-06, -2.06284238353e-05, -2.75942094462e-06, 956.774428267
1536, 1.44084924514e-06, -1.98866144842e-05, -2.53518949101e-06, 981.661015487
1537, 1.75770635009e-06, -1.99754990289e-05, -3.59346342764e-06, 981.331706398
1538, 2.3189884447e-06, -1.95568591746e-05, -1.98772331898e-06, 1009.21157744
1539, 1.8149153414e-06, -1.85670624287e-05, -8.84464437177e-07, 874.131430136
1540, 2.78838183919e-06, -1.99334686616e-05, -1.17820700753e-06, 925.421985868
1541, -5.86963605868e-07, -1.87156865521e-05, -8.37763198899e-07, 927.308193819
1542, 2.33160412626e-06, -1.93573281546e-05, -1.83820821378e-06, 962.136877059
1543, 1.64451841753e-06, -1.94580715237e-05, -2.98212754725e-07, 910.594257115
1544, -1.58877610283e-06, -1.99536991174e-05, 6.28532584369e-07, 882.360777689
1545, -3.00542412407e-07, -1.62156581477e-05, 1.74061425159e-06, 915.476704762
1546, 3.42048609019e-06, -1.81324730093e-05, 1.02697374727e-06, 912.996698335
1547, -7.63426578033e-07, -1.88811937384e-05, 8.16373183077e-07, 880.991807749
1548, 5.13442685423e-06, -1.99018496266e-05, -2.62908092927e-06, 1020.57470819
1549, 8.61714188769e-07, -1.96524920587e-05, -9.60808181981e-07, 947.705908866
1550, 2.38444998241e-06, -1.77538151587e-05, -3.43049786838e-06, 1025.80969976
1551, 3.22149149747e-06, -1.8915538545e-05, -3.94011876276e-07, 868.657208349
1552, 1.44522016428e-06, -1.69685456859e-05, -2.62431762435e-06, 986.362049408
1553, 4.195164538e-06, -1.74028048025e-05, -4.69313822326e-06, 890.509278422
1554, -1.11370064328e-06, -1.82824845969e-05, -2.00802767006e-06, 891.535939891
1555, 8.5083732292e-07, -1.8693332552e-05, -1.55770090846e-06, 863.440141101
1556, 1.8270162382e-06, -1.9882161834e-05, -4.72882978369e-06, 984.423393864
1557, 7.87853871066e-07, -1.78926519012e-05, -2.22784003116e-06, 872.661078198
1558, 1.61826945649e-06, -1.87038487806e-05, -3.47206460589e-06, 940.725137632
1559, 1.79477249925e-08, -1.87056096201e-05, -3.12645729067e-06, 1004.12192588
1560, 2.80897989438e-06, -2.03704252812e-05, -3.68277301882e-06, 1052.22166953
1561, 2.49649137162e-06, -1.78045652854e-05, -3.05672212799e-06, 922.396244647
1562, 3.85647524641e-06, -1.77464724441e-05, -2.78089975985e-06, 1041.70284407
1563, 5.73917592515e-06, -1.914709261e-05, -4.46665154062e-07, 1056.18366673
1564, 3.84011840697e-06, -1.91325646465e-05, -4.96057650683e-07, 839.009924872
1565, -1.3824854217e-06, -1.96401182943e-05, -1.03492671619e-06, 930.572553687
1566, 8.91193873094e-07, -1.77589569422e-05, -1.03790524233e-06, 965.004608694
1567, -1.88174026689e-06, -2.0439353981e-05, -1.62220745322e-08, 850.418300877
1568, -3.04370196977e-06, -1.71923156693e-05, -1.00657341614e-06, 892.865839636
1569, -1.0188036477e-06, -1.94870776524e-05, -1.17539919352e-06, 883.045926484
1570, 2.01167117147e-06, -1.94757696279e-05, -3.05002291015e-06, 920.756463011
1571, 1.33296912522e-06, -2.21084612511e-05, -1.86806105543e-06, 906.901397118
1572, -1.27564440156e-07, -1.76920894403e-05, -1.04527274709e-07, 914.734788516
1573, -1.48058221381e-06, -1.7201587989e-05, -2.99679273358e-06, 935.714495254
1574, 1.91827906643e-06, -1.76544020674e-05, -4.14928647335e-06, 851.628304462
1575, 5.2307807327e-06, -2.32478499583e-05, -3.55320988225e-06, 909.35377591
1576, 3.93359024527e-06, -1.98274521367e-05, -1.27330468786e-06, 892.457937764
1577, 1.05255508495e-07, -1.63425159048e-05, -3.44503857636e-06, 904.765190569
1578, 2.19268218815e-07, -1.95632840655e-05, -1.7701107381e-06, 965.163596015
1579, -6.96229941856e-07, -1.78402719564e-05, 4.4422809278e-07, 968.203502289
1580, -4.74911647128e-07, -1.87709818543e-05, 1.06348768104e-06, 937.925914171
1581, 4.93104658339e-07, -1.91208810932e-05, 2.59168467107e-06, 876.394131748
1582, -2.22176103636e-06, -1.62971071826e-05, -3.8242976612e-06, 868.636459992
1583, 4.53211975636e-06, -1.84246411736e-05, -1.50663290889e-06, 906.616854033
1584, 5.30075069913e-07, -1.54162439151e-05, -1.17658907582e-06, 934.92814131
1585, 4.4510415975e-06, -1.80685993211e-05, -4.83059629171e-06, 934.442185886
1586, 4.2064906945e-06, -1.9816322614e-05, -1.35956483353e-06, 907.713854846
1587, 3.99933710222e-06, -1.8968513111e-05, -5.25453530739e-07, 894.655862515
1588, 1.7147646427e-06, -1.99097407027e-05, -5.23456787068e-07, 876.952138091
1589, 2.69130771883e-06, -1.86554773899e-05, -2.69839275829e-06, 1041.19401166
1590, 1.99322812726e-06, -1.90605593452e-05, -9.07791699336e-07, 923.767574152
1591, -4.98130364854e-08, -1.86854524844e-05, -2.71853864868e-06, 882.344922871
1592, -1.60508970635e-06, -1.74969356614e-05, -1.41178266964e-06, 896.7704913
1593, -1.26001206631e-07, -1.79277501899e-05, -1.01885234186e-07, 1028.90567918
1594, -4.0082213887e-07, -1.86083280966e-05, -7.66528858343e-07, 856.156855016
1595, 1.26003805198e-08, -1.92905223355e-05, 3.1006273969e-07, 875.511774758
1596, 3.08017750521e-06, -1.93274056253e-05, -3.94042005363e-07, 1028.07788436
1597, 8.87881078523e-07, -1.78580721482e-05, -1.34430427217e-06, 857.60199645
1598, -2.36903644812e-06, -1.74230285167e-05, -2.70725259741e-06, 942.145435157
1599, -1.04984651336e-06, -1.89227201797e-05, 3.70789543897e-07, 842.488207265
1600, 8.66780115905e-07, -1.85046681984e-05, -2.96236560493e-06, 965.397203241
1601, 5.54046696674e-06, -2.11277503527e-05, 1.12367694929e-06, 881.747861662
1602, -5.9714349321e-07, -1.72581494099e-05, -2.24125315716e-06, 882.440603327
1603, -1.29003573838e-07, -1.73507621286e-05, -1.04681382202e-07, 896.02881902
1604, 1.16813197728e-06, -1.88047857734e-05, -9.75353105902e-07, 891.464615725
1605, 7.9479544682e-08, -1.98255252017e-05, -1.58879921879e-06, 1034.13430379
1606, 2.25191263358e-06, -1.87635559895e-05, 2.04304520693e-06, 815.800505829
1607, -2.16374542068e-06, -1.7119307314e-05, -3.24503326749e-06, 838.201366076
1608, 5.48754928944e-06, -2.03694088241e-05, -4.90602515238e-06, 1039.47449887
1609, -1.81558914283e-06, -1.84475048802e-05, -1.04632609395e-06, 813.277638967
1610, 2.9466233535e-06, -1.90624379872e-05, 1.10996329146e-06, 960.314976384
1611, -4.45237716552e-07, -1.72613938148e-05, -2.79847329167e-06, 845.747164643
1612, 4.57648638293e-06, -1.88089668844e-05, 2.73762477433e-07, 872.089082384
1613, 1.54303004879e-06, -1.92660999975e-05, -2.57953927542e-06, 1018.56503674
1614, -1.7138582552e-06, -1.95990489493e-05, 1.20434580382e-06, 954.002201886
1615, 5.21044774332e-07, -1.95353789647e-05, -2.35587367981e-07, 861.454717539
1616, -1.08264031634e-06, -1.80052128624e-05, -3.81041311984e-07, 915.768692257
1617, 5.03153016736e-07, -1.88720844911e-05, -1.3610874443e-06, 812.321346799
1618, 1.22402922091e-06, -1.91827475926e-05, -3.03795621912e-06, 1140.46159158
1619, 4.85688504963e-06, -1.90503242203e-05, -5.86164706949e-06, 1074.14658711
1620, -1.10934454163e-06, -1.90459008124e-05, -3.82874403409e-07, 866.996200954
1621, 9.97373508623e-07, -1.91913390015e-05, -2.55508992816e-06, 946.67622519
1622, 3.22573521401e-06, -1.96358718338e-05, -1.80591326267e-06, 915.87029043
1623, -5.61877316899e-08, -1.71988940957e-05, -2.60400394289e-06, 909.831096422
1624, 2.75510130922e-06, -2.10856708977e-05, 5.02547498867e-07, 1019.31860404
1625, -8.37914536984e-07, -1.89859069043e-05, 2.17180565655e-07, 1007.88161583
1626, 2.79266145228e-06, -1.71185220169e-05, -3.29207470872e-06, 915.775892309
1627, 1.77260085208e-06, -1.93691542117e-05, -3.83773621201e-06, 962.139920576
1628, 2.31413971373e-07, -1.71986772675e-05, 1.09829948233e-07, 991.314714158
1629, -1.36181584988e-06, -2.00966550728e-05, -3.05347473519e-06, 812.755478528
1630, 1.31336467228e-06, -1.96234809839e-05, -2.45595208159e-06, 950.805961345
1631, -2.90262728454e-08, -1.87118835998e-05, -2.8055916958e-06, 920.809577555
1632, -2.52004369776e-06, -1.91331485676e-05, -2.07569825721e-07, 1001.06060221
1633, 1.08394336942e-06, -1.76510728129e-05, -2.29883664246e-06, 1012.98500966
1634, -1.24547596121e-07, -1.88298718726e-05, -1.04821790539e-07, 874.603573018
1635, 5.08312975675e-06, -2.00879740547e-05, -9.20265143324e-08, 919.346210066
1636, -4.0209215401e-08, -1.91626755272e-05, -2.42843242156e-06, 876.411280545
1637, 3.651588194e-06, -1.8258564647e-05, -1.3400335205e-06, 1015.21603821
1638, -1.36600896792e-06, -1.86050444825e-05, -3.84670568107e-06, 881.8090453
1639, 3.16494223103e-06, -2.10633870296e-05, 1.57777979108e-07, 867.958555653
1640, 5.37129389663e-07, -1.66504073529e-05, -1.19317310238e-06, 967.154140874
1641, 5.64121387201e-07, -1.91079335444e-05, 2.79727920323e-06, 946.441938408
1642, -1.58153170503e-06, -1.88274553093e-05, -1.22082746709e-06, 880.108018141
1643, 6.91659743346e-07, -1.95851067075e-05, -3.01492907076e-07, 874.948050316
1644, 5.37854507252e-06, -1.76786476268e-05, -1.88843069138e-07, 926.771341876
1645, -7.55876111013e-07, -1.90912928987e-05, 5.15720037395e-07, 897.584515384
1646, 3.85350210071e-06, -1.92066840101e-05, 9.9483581251e-07, 943.269067481
1647, 3.9312395545e-06, -1.97476603545e-05, -2.85014616977e-06, 856.924631356
1648, 2.08954302604e-06, -2.01825223555e-05, 6.22514689073e-07, 858.275696544
1649, -9.45288082407e-07, -1.83818178934e-05, -1.71274992914e-07, 917.547250886
1650, 1.71496573305e-06, -2.05257733169e-05, -5.26875560076e-07, 959.280322683
1651, 3.93376077507e-06, -1.88597009102e-05, 2.2068479877e-07, 879.429088938
1652, -2.22097989412e-06, -1.80020304655e-05, -1.54186012826e-07, 892.218157936
1653, 2.99016661646e-06, -1.73512182399e-05, -3.17637799569e-06, 918.584184607
1654, 4.33473622383e-06, -1.85376071435e-05, -2.393319255e-06, 1061.80417055
1655, 3.96163988389e-06, -1.98237089517e-05, -4.39951151807e-06, 941.740025477
1656, 3.64552057184e-07, -1.57415187276e-05, -4.15461939423e-06, 1085.95161471
1657, 1.36823906517e-06, -2.01893698812e-05, -1.52720622168e-06, 980.547172997
1658, -1.83389067895e-06, -1.71258825679e-05, -3.37915890308e-08, 914.738640451
1659, -1.59650117715e-07, -1.92820538011e-05, -2.22453648757e-06, 859.594422839
1660, 2.40715638561e-06, -1.95226543039e-05, -1.22922781038e-06, 940.418960623
1661, 1.41206529918e-06, -1.86387680044e-05, -2.79584256996e-06, 885.344391348
1662, 3.73702786837e-06, -1.88490213105e-05, -2.4059692692e-06, 965.162896726
1663, 9.46767804657e-07, -1.97155105042e-05, -4.83589848703e-07, 869.666969389
1664, 1.37674603915e-06, -1.94734648953e-05, -1.57057881086e-06, 876.705258818
1665, 5.18876607062e-07, -1.64565275023e-05, -3.6379725724e-06, 992.894483394
1666, -1.86287331564e-08, -1.97073337639e-05, -6.24272312691e-07, 903.86484176
1667, -5.97247921648e-06, -1.55408741791e-05, 8.58065828028e-07, 851.207243369
1668, 1.28630702551e-06, -1.92336723841e-05, -1.00847032696e-06, 895.25916956
1669, 2.57095297689e-06, -2.05563141688e-05, -3.22347828451e-06, 922.000490032
1670, 1.97747473838e-06, -1.64869658594e-05, 9.51559991534e-07, 826.916830604
1671, 2.4665035387e-06, -1.86618125735e-05, 2.11092974479e-06, 943.562712959
1672, 1.53973411809e-06, -1.9288589015e-05, 5.85358790863e-07, 945.553975217
1673, 1.21468637324e-06, -1.73445754725e-05, -1.47397581117e-06, 965.992101797
1674, -7.89339285591e-07, -1.97857491548e-05, -2.22136478187e-06, 913.651394913
1675, -3.20883840456e-06, -2.04199299153e-05, -5.87197381335e-07, 826.290221251
1676, 9.85221164152e-07, -1.85731710889e-05, -2.84945329973e-06, 868.517975637
1677, 1.80480844857e-07, -1.93143231113e-05, -8.52012689614e-08, 856.044579899
1678, 4.44325724641e-06, -1.86008713403e-05, -2.90868239363e-06, 923.465376616
1679, -1.30665291232e-07, -1.75680502912e-05, -1.02626603586e-07, 918.302241637
1680, 1.96030949312e-06, -1.87883108085e-05, -1.38297214379e-06, 943.297478724
1681, 1.13891784258e-06, -2.08079221557e-05, -2.06053849677e-06, 831.876168799
1682, -6.02222107173e-07, -1.58373747136e-05, -8.02428140444e-07, 867.580886963
1683, -1.10247420847e-06, -2.0860377168e-05, 3.00483193122e-06, 975.039257366
1684, 2.4015036977e-06, -1.91734662601e-05, -1.35538600756e-06, 982.112038663
1685, 1.48774342651e-06, -2.02597688874e-05, -3.50634547865e-06, 1013.92402229
1686, 9.78692948795e-07, -1.76177308393e-05, -2.00960019108e-06, 867.930917348
1687, 1.45080108982e-06, -1.64984722538e-05, -1.23669073199e-06, 998.201487147
1688, 5.89987465012e-07, -1.83149411145e-05, 1.28936428635e-06, 906.816814005
1689, 1.70956053569e-06, -1.9140272514e-05, -5.25495927332e-06, 962.285511543
1690, 4.30157086054e-06, -1.87818792634e-05, -1.6136533319e-06, 873.571908908
1691, 2.62272577009e-06, -1.69567856647e-05, -2.69521392594e-06, 1030.69703938
1692, -2.81354397492e-06, -1.77969443557e-05, -1.02488255327e-06, 824.318571429
1693, 6.83947251694e-06, -1.66296787981e-05, -4.47140627624e-06, 1062.73557177
1694, 2.90122086785e-06, -1.92111531341e-05, -3.41044492391e-06, 951.010891712
1695, 3.35867528738e-07, -1.80882319855e-05, -2.38870489272e-06, 817.472850768
1696, 2.6867228899e-06, -1.92776974143e-05, 8.82022249333e-07, 951.530515278
1697, 1.54307913895e-06, -2.09095031306e-05, 1.39015067762e-07, 880.34031671
1698, 1.85613817661e-06, -1.78710686656e-05, -5.8084986506e-07, 865.115019313
1699, 2.79231942396e-06, -1.97537440812e-05, -1.09116120905e-06, 911.993726756
1700, 3.92879035061e-07, -1.90093383446e-05, -3.00424127081e-06, 941.319069299
1701, 1.94603527974e-06, -1.88214334889e-05, -1.18797323009e-06, 926.125537995
1702, 1.25551733781e-06, -1.82691384116e-05, -3.60220749885e-07, 888.337477677
1703, 4.4986883263e-06, -1.66296342713e-05, -2.09919592335e-06, 973.64428011
1704, 5.68390006256e-06, -2.22091054492e-05, 3.93740294732e-07, 942.86725411
1705, 3.25068852658e-06, -2.08174381333e-05, -3.99832846488e-07, 1061.54463738
1706, 1.20415645566e-06, -1.95052273926e-05, 2.82259103208e-07, 862.330039059
1707, -3.15237710957e-07, -1.96096962083e-05, -1.47434779878e-06, 882.096847845
1708, 3.27385707991e-06, -2.02108492858e-05, -1.40356094629e-06, 1015.9545994
1709, 2.76403271685e-08, -1.90611598585e-05, -6.89094438335e-07, 881.23034789
1710, 2.29510228673e-06, -1.71536411776e-05, -2.64828977107e-06, 939.615347213
1711, -3.92163254835e-06, -1.91441182827e-05, -2.58972003272e-07, 810.157841344
1712, 5.28114851828e-07, -2.18389318645e-05, -9.0240211646e-07, 877.55552254
1713, -1.06540006898e-06, -2.04252459422e-05, -2.7136300627e-06, 957.728474617
1714, -4.34114622678e-07, -2.06351035087e-05, -1.1733198564e-06, 863.325598287
1715, 9.74143387261e-07, -1.87402284331e-05, -2.62939580586e-06, 952.78454613
1716, 1.55193425939e-06, -1.86881835934e-05, -1.22312644222e-06, 1028.22404456
1717, 3.73718860462e-06, -1.99432708612e-05, -2.38977360688e-06, 910.567161064
1718, -3.90728950482e-07, -1.8582801953e-05, -6.37836747842e-07, 873.624865356
1719, 1.82600334927e-06, -1.71929980034e-05, -4.30920972352e-06, 966.678707128
1720, 3.23453287733e-06, -1.92552251019e-05, -2.32735665644e-06, 939.94355997
1721, 1.88753221169e-06, -2.01081011881e-05, -3.10433182912e-07, 957.802641374
1722, -1.28760261052e-08, -1.76244088622e-05, -8.62917533737e-07, 962.580257105
1723, 2.34883426903e-06, -1.87077960014e-05, -2.5616269397e-06, 919.668991818
1724, 1.43690383582e-06, -1.96507617165e-05, -1.72033184152e-06, 887.314096725
1725, 3.62123817344e-06, -1.79357903862e-05, -6.8710809061e-07, 882.077748929
1726, -1.52467487793e-06, -1.77905026214e-05, 2.45504403021e-07, 878.241411164
1727, -1.10458226244e-06, -1.84406872829e-05, -2.00647048859e-06, 972.859126885
1728, -8.17593239536e-07, -1.87087970185e-05, -1.81987451212e-06, 984.217063348
1729, -1.45584566634e-06, -1.58293700799e-05, -2.69261823449e-06, 851.815860998
1730, -2.46921647732e-06, -2.14431417702e-05, 4.88006403101e-07, 878.910241873
1731, -6.63757635888e-07, -1.76306522009e-05, -1.38776827093e-06, 986.505095326
1732, 4.04375085524e-08, -1.63162147776e-05, -1.14534516871e-06, 929.396823208
1733, 2.31188149661e-07, -1.82528369826e-05, -7.47208981048e-07, 810.890140463
1734, 5.216489091e-06, -2.11047438685e-05, -4.38815539115e-06, 987.12348005
1735, 2.6632181772e-07, -2.09828867114e-05, 1.47520183032e-06, 954.915121686
1736, 3.65698815239e-07, -1.84938849112e-05, 6.08044765804e-07, 858.722675025
1737, -1.25539438623e-06, -1.87458648693e-05, -1.23895615205e-06, 851.018319501
1738, 2.14457451382e-06, -2.03190258229e-05, -5.94418846863e-07, 911.581358021
1739, 2.36348364423e-06, -1.74952628175e-05, 3.33112752127e-07, 888.897842021
1740, 3.03071783513e-06, -2.00626159771e-05, 2.45031680165e-09, 1046.84412887
1741, 3.78544834216e-06, -2.04416032203e-05, -1.68434458332e-06, 901.32159526
1742, -3.01694317684e-06, -1.72629591627e-05, 1.66270435487e-06, 861.173282677
1743, 2.6578225791e-06, -2.22015649257e-05, -2.46923935217e-06, 898.833582133
1744, 8.54163078171e-07, -1.85741438886e-05, -2.33399908014e-06, 906.926219416
1745, 3.95721888077e-07, -1.70371231128e-05, 1.20201400502e-06, 904.234122764
1746, 6.97095600903e-06, -2.05483811961e-05, 7.049432062e-07, 902.541646454
1747, 4.48828049424e-07, -1.64142108307e-05, -4.15492376865e-06, 976.904500152
1748, 2.25428007798e-06, -1.93866607288e-05, -4.16293383385e-07, 866.334216083
1749, 2.22499335153e-06, -1.87552533258e-05, 3.61803042038e-07, 943.812241449
1750, 3.27546430034e-06, -2.01543620786e-05, -1.2075862145e-06, 944.707052592
1751, 2.9840672974e-06, -2.14520491673e-05, -1.05526972852e-06, 1110.9402704
1752, 1.30384198819e-06, -1.8368941069e-05, -8.41848263224e-07, 813.380619981
1753, -1.32025687245e-07, -1.86303723157e-05, -9.96340206123e-08, 884.121749385
1754, -3.25197137669e-06, -1.79682455724e-05, -3.5720415486e-06, 869.253141146
1755, 5.65142172743e-06, -1.93999250197e-05, -1.59890672837e-06, 897.113992533
1756, 5.41867842869e-06, -1.82383147456e-05, -1.48578944266e-06, 1001.02508626
1757, 4.59649569196e-06, -1.9917894176e-05, -2.72741492091e-06, 926.385461258
1758, -1.00626748594e-06, -2.01987194664e-05, -1.41523575259e-06, 915.061309924
1759, 2.45527800684e-06, -1.84295753095e-05, -2.47752426539e-06, 942.322170797
1760, 7.80484386088e-06, -2.4253485904e-05, 1.59989131028e-06, 1202.06668171
1761, 2.45082157141e-06, -1.99126639361e-05, -3.95935982862e-06, 1089.91279386
1762, 6.70001905925e-06, -1.92931170086e-05, -1.33105866361e-06, 933.818009165
1763, -1.50408507129e-06, -1.86797707212e-05, -1.09384205199e-06, 869.409582392
1764, 1.59733134801e-06, -2.03476408751e-05, -1.19401231369e-06, 968.065327055
1765, 1.73001383474e-06, -1.97824663526e-05, 9.81785631158e-09, 805.385070373
1766, -8.90076761126e-07, -1.83699347807e-05, 1.42311382244e-07, 977.11066803
1767, -3.27774383875e-07, -1.89795031871e-05, 6.16799625007e-07, 857.607960531
1768, 6.6647477286e-06, -1.83248657814e-05, -1.89734256995e-06, 915.259567064
1769, 1.05879442682e-06, -1.72212314536e-05, 7.80008024737e-07, 911.586954712
1770, -4.53294830983e-08, -1.73349538451e-05, -2.93348823706e-06, 871.517705082
1771, -1.40743614634e-07, -1.64325361162e-05, -1.04227636482e-07, 847.886669455
1772, 4.77387663609e-06, -1.77201990051e-05, -1.81677291518e-06, 958.576911391
1773, 2.37066967688e-06, -1.8171313704e-05, -1.79569469958e-06, 851.828434727
1774, 3.36891990814e-06, -1.98087634936e-05, -1.0082834472e-06, 887.750745989
1775, -1.38618896349e-07, -2.01994958247e-05, -1.02529853786e-06, 906.51174415
1776, -2.30683273813e-07, -1.83230216294e-05, -2.51360508141e-07, 874.508442289
1777, 1.62115517658e-06, -1.89627818144e-05, -6.90217085286e-07, 969.540569248
1778, 3.28866207055e-06, -1.65271122475e-05, -4.80262294435e-07, 932.224614781
1779, 4.52338204401e-06, -1.73766292924e-05, -2.56025420339e-06, 897.20241842
1780, 2.32800981868e-06, -2.23013802043e-05, -2.17409756046e-06, 1064.50056564
1781, -1.30340184615e-07, -1.6896123387e-05, -1.04421828165e-07, 977.60352663
1782, -1.30259445825e-07, -1.67507648088e-05, -1.05063781465e-07, 832.504469266
1783, 3.54318708482e-06, -2.17289731787e-05, 1.23219985045e-06, 878.90768978
